id,is_forced,payment_type,paid,paid_admin,paid_reason,delivery_fee,insurance_fee,level_discount,coupon_discount,no,driver_id,status,profit,distance,duration,pu_ata,pu_atd,pu_coord,pu_place,pu_place_id,pu_address,do_ata,do_coord,do_place,do_place_id,do_address,created,updated,accepted,completed,canceled,canceled_by,canceled_reason,off_course_reason,off_course_coord,currency,rating,rated,vehicle_type,vehicle_id,platform_fee,price
99fb089b-788f-4b12-8ac0-d7a2a1eaac61,0,qr,,,,20000,1000,0,0,M237094120135011,7f76ed79-07ca-4c6d-9a27-a4fef7294943,canceled,0,3354,479,,,POINT (102.62442271536239 17.97784423828125),XJHF+5R2,ChIJsXUstdlnJDERK-xnT1C7zSQ,老挝永珍XJHF+5R2,,POINT (102.6110551 17.9594042),Tomou BBQ,ChIJJRyc44VoJDER1Y1hWzxxHpI,老挝永珍XJ56+QC7,15:40.8,28:54.2,15:54.5,,28:54.2,client,等待太久,,,LAK,5,,smalltuktuk,f4a44e9e-cd47-42d5-bfbc-1ccf68dcb29e,1000,21000
1b33ed0a-34b4-429d-a78f-dbd0a0f9f751,0,qr,,,,24000,1000,0,0,M241684120191004,c8cdff8f-9c37-4f02-a154-d12963567257,canceled,0,4120,588,,,POINT (102.5834223 17.9781347),XHHM+637,ChIJCYgF6VFoJDER68QhH7CqHkQ,"XHHM+637, Asean Road, Vientiane, 라오스",,POINT (102.6083119 17.9641824),Noodle soup,ChIJd3sMaQBpJDERh_yq2Vfi7Bo,라오스 비엔티안 XJ75+M7X,15:40.9,15:56.6,15:42.2,,15:56.6,driver,ສະຖານທີ່ປາຍທາງຜິດພາດ,,,LAK,5,,smalltuktuk,391810a9-5a6a-4347-9efa-d9b96986ccb2,1000,25000
6ae74574-2fdf-4892-b24b-058052184f89,0,qr,49:07.0,,,103000,1000,0,0,M604864120191277,3c3602c6-48bd-4eca-9a97-68ff65bd427f,completed,103000,16618,2374,16:05.1,16:05.1,POINT (102.6905567 18.0447883),ສະຖານີນະຄອນຫຼວງວຽງຈັນ,ChIJmV-o5sldJDERDRxyMdexOUE,"ດອນໜູນ, ລາວ",48:43.2,POINT (102.66931856051087 17.961198543281753),XM69+FP,GhIJ2XbaGhH2MUARsGauHdaqWUA,"XM69+FP ວຽງຈັນ, ປະເທດລາວ",16:02.1,49:10.0,16:03.9,49:10.0,,,,,,LAK,5,37:05.2,smalltuktuk,2470b600-7484-40c2-9b09-afb7bc2c5273,1000,104000
8ae45439-e7fd-430b-b68e-44e6ab07449f,0,qr,,,,63000,1000,0,0,M757574120150254,4d4fc124-5175-4270-8a17-0c870deee40f,canceled,0,9739,1391,,,POINT (102.65790236465554 17.982681274414062),XMM4+3V9,ChIJaxlGIaNnJDERaITl1P7ouYs,"XMM4+3V9, ບ. ໂນນສະຫວ່າງ ຮ່ອມ 12, ວຽງຈັນ, ປະເທດລາວ",,POINT (102.6371497 18.0448753),ຕະຫລາດ ມຊ,ChIJf9GYNjtdJDERdRpJh689JO8,"2JVP+XV2, ວຽງຈັນ, ປະເທດລາວ",16:20.6,17:14.6,16:23.2,,17:14.6,client,ຕ້ອງການທີ່ຈະປ່ຽນສະຖານທີ່,,,LAK,5,,smalltuktuk,26749abe-97ca-4df9-9598-53dd7d3e1b89,1000,64000
d9979a5f-6153-44d9-8f21-372770d28530,0,qr,26:21.5,,,18000,1000,0,0,M606424120153609,637895b4-f0ba-4317-859c-05b9d6aaa1f3,completed,18000,2877,411,17:10.3,17:10.3,POINT (102.61379649862647 17.96279201188863),ມະຫາວິທະຍາໄລ ວິທະຍາສາດ ສຸຂະພາບ,ChIJsz0bHYdoJDER1sTQyg2-GSM,"XJ77+2GG ມະຫາວິທະຍາໄລ ວິທະຍາສາດ ສຸຂະພາບ, Rue De La Mission, ວຽງຈັນ, ປະເທດລາວ",25:49.2,POINT (102.59408729150891 17.972585662205695),LA,ChIJb8l0qu1pJDERyf4uc6oZvdQ,"ປະເທດລາວ, Vientiane, LA 万象市 T2路吉象广告隔壁(公园旁边",16:35.2,27:34.3,16:38.6,27:34.3,,,,,,LAK,5,,bigtuktuk,236230a7-eb43-4213-a363-06e54c1c53de,1000,19000
3031eb82-fb20-4927-8f29-046bb1a6a1cc,0,qr,,,,11000,1000,0,0,M486054120188499,8443eff8-1384-49f7-bf8f-47340ba35271,canceled,0,1802,257,,,POINT (102.61007426306605 17.971596908930827),XJC5+JXC,ChIJlzJDqmRoJDERyzazUaQm2tw,"XJC5+JXC, ວຽງຈັນ, ປະເທດລາວ",,POINT (102.6103843934834 17.959789902656063),XJ56+Q5J,ChIJyT6J_oVoJDERNPgyJaUUb58,"Ban Phiavat, Sisattanak district, XJ56+Q5J, ວຽງຈັນ, ປະເທດລາວ",16:48.8,17:27.0,16:54.2,,17:27.0,driver,ສະຖານທີ່ປາຍທາງຜິດພາດ,,,LAK,5,,bigtuktuk,b3b2ff47-b079-4ded-a4e5-df3296f14cfa,1000,12000
e88bbd88-f594-4531-a81b-4ad09d7fbc1d,0,qr,14:24.9,,,49000,1000,0,0,M822594120185604,c68cbd43-84dd-4b34-96b8-9199bcd7a805,completed,49000,7485,1069,47:07.0,47:07.0,POINT (102.63590049718515 17.933579420736212),WJMP+CCV,ChIJsZ26IBFmJDER3kWb5ELBi34,"WJMP+CCV, ຮ່ອມ 12, ວຽງຈັນ, ປະເທດລາວ",13:28.6,POINT (102.6331035 17.9757058),ແຄມຂອງວຽງຈັນ,ChIJWzP45HJnJDER93KD-kIRztM,"XJGM+76Q, ວຽງຈັນ, ປະເທດລາວ",16:49.4,15:00.2,16:56.4,15:00.2,,,,ໄປຮັບຖືກຈຸດທີ່ລູກຄ້າຢູ່ແລ້ວ ແຕ່ບໍ່ສາມາຮັບ(ຍັງບໍ່ໄດ້ອອກລົດເລີຍ ແຕ່ກົດເລື່ອນຮັບລູກບໍ່ໄດ້),POINT (102.6041746 17.9679106),LAK,5,12:09.9,smalltuktuk,90ee8f69-85f1-4861-93a6-f6e225e49863,1000,50000
07e301f6-c774-4b1d-baff-ea6fa339e9c1,0,qr,06:10.2,,,48000,1000,0,0,M257764120152007,81d3d7fe-1b64-417d-b9fc-aca309789b3c,completed,48000,7317,1045,25:11.4,25:11.4,POINT (102.58219145999996 17.971725463867188),XHCJ+MWM,ChIJkQI5vVZoJDER60Z2YJFqFtc,"XHCJ+MWM, ຮ່ອມ 10, Vientiane, 老挝",04:54.5,POINT (102.6376502 17.9583931),ບ້ານສະພັງຫມໍ້,ChIJZdpmVgBnJDERWEZSDvUYkSU,老挝永珍XJ5Q+95G,16:51.5,06:13.8,16:53.2,06:13.8,,,,ຜູ້ໂດຍສານຮ້ອງຂໍ,POINT (102.6319908 17.9640572),LAK,5,44:12.4,bigtuktuk,bb6daec6-22b1-44ae-9d48-fd960b7ef08c,1000,49000
5659bc3d-b641-4f0b-8cd5-3885a97d70e9,0,qr,43:40.6,,,21000,1000,0,0,M621464120172537,7440ee6f-acef-499d-a9d2-185c11a0f8d8,completed,21000,3580,511,30:50.2,30:50.2,POINT (102.6280617 17.9401317),WJRG+4WR,ChIJFf4iTR9mJDERR-_tyqXoyJU,"WJRG+4WR, ວຽງຈັນ, ປະເທດລາວ",38:24.5,POINT (102.6143941 17.9652263),ຕະຫຼາດເຊົ້າ,ChIJ-WfBk31oJDERQGQHF3-Dd1U,"XJ87+3QR, ຖະໜົນລ້ານຊ້າງ, ວຽງຈັນ, ປະເທດລາວ",17:05.7,43:46.6,17:16.4,43:46.6,,,,,,LAK,5,22:50.0,smalltuktuk,8463a349-22e1-4acd-9514-8f8b27e2c929,1000,22000
08541bfd-ccac-4a04-b40c-4bfbe0b113e7,0,qr,,,,25000,1000,0,0,M835454120117857,bcab4028-cfdc-49df-8c8b-0a47d0fce6b6,canceled,0,4469,638,,,POINT (102.614483 18.0024777),2J38+336,ChIJewze0QVoJDER3H6k-TGu_Wc,"2J38+336, ວຽງຈັນ, ປະເທດລາວ",,POINT (102.60350855067372 17.967619703259317),XJ93+399,ChIJoRQG68VpJDERelX9y2eWmB0,"XJ93+399, ວຽງຈັນ, ປະເທດລາວ",17:11.3,17:19.2,17:13.4,,17:19.2,driver,ຂາດການຕິດຕໍ່ກັບລູກຄ້າ,,,LAK,5,,bigtuktuk,c5562911-4f4e-407f-9b14-94b1ae5fbf00,1000,26000
5f12b69c-0a95-42b9-baf7-8b96cf3345d1,0,qr,05:28.0,,,94000,1500,0,0,M153474120198375,3c4f4b7b-016b-434c-b211-0a8598b0f4fd,completed,94000,8392,839,31:07.5,31:07.5,POINT (102.5877172 17.978475),XHHP+FXF,ChIJB8m1VEVoJDERFJ2F3hqxOdk,"XHHP+FXF, Soi Setti, ວຽງຈັນ, ປະເທດລາວ",54:21.3,POINT (102.6362251 18.0127893),ໂຮງຮຽນປະຖົມສີວິໄລ,ChIJdeIK-VhdJDERHSfcx_r0sTs,"2J7P+4F9, ວຽງຈັນ, ປະເທດລາວ",17:48.3,05:32.0,17:51.0,05:32.0,,,,,,LAK,5,08:34.0,sedan,b4a48738-dd6f-4338-85fe-5c146d201b34,1500,95500
cecf2b13-c491-4e7a-8e82-59373d1b6bf6,0,qr,,,,28000,1000,0,0,M980934120178328,3f9b34c8-939e-4add-b354-30afd781260b,canceled,0,5016,716,,,POINT (102.61388568207622 17.96647092915805),XJ87+HFV,ChIJm4xWl31oJDERqs7c7-tUeXw,"XJ87+HFV, ຖະໜົນລ້ານຊ້າງ, ວຽງຈັນ, ປະເທດລາວ",,POINT (102.60915460065007 18.005016712711434),2J45+3M2,ChIJJ1j4QwBpJDERo8qLZBmvvjo,"2J45+3M2, ວຽງຈັນ, ປະເທດລາວ",18:03.5,21:15.1,18:06.7,,21:15.1,client,ຕ້ອງການທີ່ຈະປ່ຽນສະຖານທີ່,,,LAK,5,,bigtuktuk,3d34f117-c744-416c-8977-3fd7b1f042e7,1000,29000
704b6799-7e16-4fdb-8dca-853878ea48e8,0,qr,,,,53000,1500,0,0,M146474120175932,4089055f-e77a-447d-9ff3-1a9fb8ad044c,canceled,0,4257,425,,,POINT (102.6169194 17.9576042),ນະຄອນຫຼວງວຽງຈັນ,ChIJAYILlGtpJDER_HactAPmYZM,"3rd floor, Premier building, Setthathirath road Simeuan, Sisattanak district, ວຽງຈັນ, ປະເທດລາວ",,POINT (102.6046722 17.9631258),ແຄມຂອງ,ChIJZ7B4kBBpJDER6G9bZv3P7x8,"Nongnieng village, xaysethaxdistrict XMW3+X88, Vientiane, ປະເທດລາວ",18:16.2,18:59.3,18:19.3,,18:59.3,client,ລໍຖ້າດົນເກີນໄປ,,,LAK,5,,evcar,7484d279-04ad-4d0a-99aa-3fadfc8bb4e9,1500,54500
77524461-e3a6-414e-9539-1d3b84369f0b,0,qr,,,,61000,1000,0,0,M321414120145844,92baa0b3-07b8-46b0-b09d-f9bfc050a8c2,canceled,0,9429,1347,,,POINT (102.64239200546794 18.049545288085938),2JXV+R22,ChIJKz1zNyJdJDERuvzDbilLOzg,"2JXV+R22, ວຽງຈັນ, ປະເທດລາວ",,POINT (102.65780400484802 17.98486054885421),XMM5+X37,ChIJeaK4d4JnJDERELZzbdRoreE,"XMM5+X37, ວຽງຈັນ, ປະເທດລາວ",18:21.6,18:50.5,18:23.9,,18:50.5,client,ຕ້ອງການທີ່ຈະປ່ຽນສະຖານທີ່,,,LAK,5,,smalltuktuk,51cfdbbd-dc4a-48c8-8634-01d64a839971,1000,62000
a4a529de-db91-4f41-8a6e-5a393aca76d0,0,qr,30:06.3,,,32000,1000,0,0,M992014120184598,f7ecb360-9a1c-45ed-8e27-cfc98123eada,completed,32000,5915,845,18:44.0,18:44.0,POINT (102.6311896 17.9462482),WJWJ+CCW,ChIJ0eMWZSNmJDERKvbVLlfvyRE,"WJWJ+CCW, ວຽງຈັນ, ປະເທດລາວ",29:17.6,POINT (102.59422207251191 17.9742802500698),XHFV+QQP,ChIJp8S6BktpJDERlO1rQiRhwN4,"St, Islay High School, School, Isle of Islay, UK, XHFV+QQP, ວຽງຈັນ, ປະເທດລາວ",18:39.5,30:16.5,18:41.0,30:16.5,,,,ບໍ່ສາມາດຈອດທີ່ຈຸດປາຍທາງ,POINT (102.6036492 17.9684134),LAK,5,,bigtuktuk,e29761f7-ba29-433a-aee1-c613ecbcd422,1000,33000
adf63b41-7f5c-4dbe-9379-92d12c62b4b3,0,qr,20:26.6,,,77000,1000,0,0,M161424120170904,83ee73fb-964c-4db6-b7ef-4248878eb1e9,completed,77000,12180,1740,31:07.6,31:07.6,POINT (102.5933897 17.9705059),XHCV+88J,ChIJAbe3c4NpJDERVOkMknq0rW4,"XHCV+88J, ວຽງຈັນ, ປະເທດລາວ",17:12.1,POINT (102.6582901 18.0306807),ຄິວລົດສາຍໃຕ້,ChIJhZh523JdJDERlHsH9xg5ccs,"2MJ5+78F, ວຽງຈັນ, ປະເທດລາວ",18:43.7,21:41.4,18:46.0,21:41.4,,,,,,LAK,5,,bigtuktuk,6af57073-41a1-4a24-b554-ca239ae593fa,1000,78000
063ce666-3d85-48a1-8812-724ba168c126,0,qr,38:16.2,,,40000,1500,0,0,M125664120191561,331c57b5-3198-467f-a6ee-154419801cef,completed,40000,2979,297,32:36.2,32:36.2,POINT (102.63753821829839 17.972442626953125),XJCQ+X2C,ChIJc2M1rndnJDERnVhexAcxuxo,"XJCQ+X2C, ວຽງຈັນ, ປະເທດລາວ",37:57.9,POINT (102.6465073 17.9616546),ສູນການຄ້າລາວ-ໄອເຕັກ,ChIJDQkD6kpmJDERFiQU5vxhuGc,"XJ6W+MJ6 Saysettha District, Kamphengmuang Road, ວຽງຈັນ, ປະເທດລາວ",18:44.1,38:23.2,18:57.7,38:23.2,,,,,,LAK,5,42:22.0,evcar,595f3a15-c1e0-4994-9a3a-05e9a9533674,1500,41500
ee2a4dc7-e4fb-4c34-ae39-04d44260f194,0,qr,41:14.6,,,24000,1000,0,0,M530964120193227,afc3351a-f22b-4a1f-98dd-2e28c2abd2dd,completed,24000,4132,590,27:22.2,27:22.2,POINT (102.5833877 17.9782479),XHHM+637,ChIJCYgF6VFoJDER68QhH7CqHkQ,"XHHM+637, Asean Road, Vientiane, 라오스",39:32.5,POINT (102.6083119 17.9641824),Noodle soup,ChIJd3sMaQBpJDERh_yq2Vfi7Bo,라오스 비엔티안 XJ75+M7X,19:17.9,41:18.0,19:21.0,41:18.0,,,,,,LAK,5,32:24.2,smalltuktuk,90c48b60-6ae9-40b9-b4d5-6e8ecf041fb3,1000,25000
2439169f-d49b-4d7d-8d5c-ce8a4f1df5e0,0,qr,45:16.3,,,42000,1500,0,0,M227094120134281,5c91f474-8255-41f1-a0d6-291e70627e77,completed,42000,3109,310,31:25.2,31:25.2,POINT (102.5854341 17.985805),XHPP+97X,ChIJVVVVlUhoJDERqz3M1_OONyQ,"XHPP+97X, ວຽງຈັນ, ປະເທດລາວ",43:32.9,POINT (102.5773630477488 17.9971891763996),XHWG+PX,ChIJqfNinjRoJDERCTtBC9iw3Jg,"XHWG+PX, ວຽງຈັນ, ປະເທດລາວ",19:37.6,05:13.4,19:45.5,05:13.4,,,,,,LAK,5,44:00.7,sedan,b5c83554-2ec3-4ac0-894b-671ad5bc7879,1500,43500
fcd08242-07a0-4625-99f3-35e4e018f1d0,0,qr,,,,74000,1000,0,0,M592574120112854,35343423-c0ea-4a29-a943-f0d350d6bb2d,canceled,0,11774,1682,,,POINT (102.63886837117136 17.919296264648438),WJ9Q+9HJ,ChIJw7XJHwpmJDER-LlJBkju7-c,"WJ9Q+9HJ, Bd Khamphengmeuang, ວຽງຈັນ, ປະເທດລາວ",,POINT (102.6926612 17.9424606),ບ້ານສົມສະຫງ່າ ເມືອງໄຊເສດຖາ ແຂວງນະຄອນຫຼວງວຽງຈັນ,ChIJSQoXNfdnJDERQtfweMUgOp8,"WMRV+X3M, ວຽງຈັນ, ປະເທດລາວ",19:53.4,20:26.4,19:56.3,,20:26.4,driver,ບໍ່ສາມາດໄປຮັບຜູ້ໂດຍສານໄດ້,,,LAK,5,,bigtuktuk,e9dfe0f3-eada-4c92-97d3-a3dbca1bb8a8,1000,75000
fb01caed-f740-4e48-be13-14c4e6deee4c,0,qr,25:18.1,,,9000,1000,0,0,M228354120191951,701134fe-1a82-4e86-a168-5b0f82b0c9de,completed,9000,740,105,20:07.5,20:07.5,POINT (102.5591607 18.0288589),2HH5+CHG,ChIJW6GpDG5CJDERuS7XfbQQqLk,"2HH5+CHG, Sikeut, ປະເທດລາວ",23:41.3,POINT (102.56330458447337 18.026313192378538),2HG7+Q9C,ChIJT0QmRhtDJDERC-2lsouNux4,"2HG7+Q9C, Sikeut, ປະເທດລາວ",20:03.8,25:21.4,20:04.9,25:21.4,,,,,,LAK,5,08:09.1,smalltuktuk,f1d15200-4d48-4c2a-9f3e-ba0ec09913f6,1000,10000
505fcbe2-f097-4d77-a2bc-16913048cbd0,0,qr,,,,40000,1500,0,0,M248124120183614,4089055f-e77a-447d-9ff3-1a9fb8ad044c,canceled,0,2943,294,,,POINT (102.6168731 17.9575437),ນະຄອນຫຼວງວຽງຈັນ,ChIJAYILlGtpJDER_HactAPmYZM,"3rd floor, Premier building, Setthathirath road Simeuan, Sisattanak district, ວຽງຈັນ, ປະເທດລາວ",,POINT (102.6048001 17.9686787),ຮ້ານຂາຍເຄື່ອງ ປ້າຈັນທີ Chanthy minimart,ChIJJe6KLGJoJDERGJASmJm4Hs0,"XJ93+FWF, ວຽງຈັນ, ປະເທດລາວ",20:17.7,21:08.2,20:23.1,,21:08.2,client,ລໍຖ້າດົນເກີນໄປ,,,LAK,5,,evcar,7484d279-04ad-4d0a-99aa-3fadfc8bb4e9,1500,41500
8cd7896a-07ac-41fe-8124-3d6a922e55d8,0,qr,36:04.8,,,23000,1000,0,0,M675274120192833,af7a86f8-5ba4-4bf8-a7c9-0fae2921d4c1,completed,23000,3935,562,24:02.9,24:02.9,POINT (102.5853497 17.9758868),XHGP+F58,ChIJfzd1X1BoJDERdv-NBcRUxL0,"XHGP+F58, ຖະໜົນອາຊຽນ, ວຽງຈັນ, ປະເທດລາວ",30:24.5,POINT (102.60840391740203 17.960281689055464),XJ65+Q7C,ChIJGWOrD4loJDERopwCNEAm3l8,"XJ65+Q7C, ວຽງຈັນ, ປະເທດລາວ",21:10.7,36:08.4,21:14.8,36:08.4,,,,ຜູ້ໂດຍສານຮ້ອງຂໍ,POINT (102.6003559 17.9643925),LAK,5,18:40.0,smalltuktuk,4825cce7-0541-4f5a-96dd-4979c9a64ecf,1000,24000
5090643a-fc71-4f40-a36b-2f93c58695ac,0,qr,46:17.9,,,25000,1000,0,0,M523114120172062,7dfd6d44-ce50-42e9-bf63-0be50f2b17ee,completed,25000,4367,623,22:35.5,22:35.5,POINT (102.5846935249865 17.976061917013944),11,ChIJ-YOOdQBpJDERDD6XDlg9eEk,"11, 143 ຖະໜົນອາຊຽນ, ວຽງຈັນ, ປະເທດລາວ",45:19.6,POINT (102.62363886460662 17.977102936571868),XJGF+QCC,ChIJpbuJUpRnJDEROmU9cfxHxoE,"B Sibounhoeung, Chathabouly district, XJGF+QCC, ຖະໜົນອາຊຽນ, ວຽງຈັນ, ປະເທດລາວ",21:14.9,46:41.6,21:18.7,46:41.6,,,,ຜູ້ໂດຍສານຮ້ອງຂໍ,POINT (102.5814644 17.9758089),LAK,5,55:31.4,bigtuktuk,ee7b3f81-7d6f-439f-b396-2a47d96632d8,1000,26000
674960ae-1927-43de-b75e-9bd1afd1e4ce,0,qr,45:02.8,,,28000,1000,0,0,M171324120149002,95a588b4-077a-4677-8cf3-d266c74a1408,completed,28000,5016,716,30:17.9,30:17.9,POINT (102.61388568207622 17.96647092915805),XJ87+HFV,ChIJm4xWl31oJDERqs7c7-tUeXw,"XJ87+HFV, ຖະໜົນລ້ານຊ້າງ, ວຽງຈັນ, ປະເທດລາວ",43:09.7,POINT (102.60915460065007 18.005016712711434),2J45+3M2,ChIJJ1j4QwBpJDERo8qLZBmvvjo,"2J45+3M2, ວຽງຈັນ, ປະເທດລາວ",21:34.8,45:30.0,21:37.9,45:30.0,,,,,,LAK,5,01:41.2,smalltuktuk,2e39aa52-e08b-4719-a14a-a5d2649f3568,1000,29000
6b89dc20-a40f-40fc-9263-c8f534c067df,0,qr,,,,27000,1500,0,0,M220954120154775,bc546fb2-e545-4c74-b4a9-aec78efda1c4,canceled,0,1547,154,,,POINT (102.5867211073637 17.983490699813927),XHMP+GHQ,ChIJ2V-xq7FpJDERiX7eXNoo29s,"XHMP+GHQ, ວຽງຈັນ, ປະເທດລາວ",,POINT (102.59295925498009 17.9767344317399),XHGV+89V,ChIJj99IhFxoJDEREOmwpuBb45Y,"XHGV+89V, ວຽງຈັນ, ປະເທດລາວ",22:02.0,23:41.0,22:04.8,,23:41.0,client,ລໍຖ້າດົນເກີນໄປ,,,LAK,5,,evcar,2f28d113-7dde-4f51-a1cd-fd7e5f8a6b74,1500,28500
a497790d-50a6-491b-af2d-fa1b0b4ab383,0,qr,49:23.1,,,56000,1000,0,0,M274994120140605,88f887f6-772c-40c8-98bd-6b35e24192c3,completed,56000,8676,1239,28:09.1,28:09.1,POINT (102.6100119 17.9654404),Shop,ChIJIVV53x5pJDER-xLfDka5N2w,"XJ86+52C, ຖະໜົນສາມແສນໄທ, ວຽງຈັນ, ປະເທດລາວ",49:14.5,POINT (102.5430736 17.9940169),SL-Mobile,ChIJ8zNrT2RpJDERjsI97S1SiwI,"XGVV+J6J Littern Shop, ວຽງຈັນ, ປະເທດລາວ",22:22.8,49:52.8,22:24.5,49:52.8,,,,,,LAK,5,49:38.1,bigtuktuk,2b0d1119-acb8-4978-8ae1-ca009ecc8770,1000,57000
3787161a-6f9e-486d-9aa0-6355a8925eb2,0,qr,51:16.0,,,11000,1000,0,0,M109214120195515,d490cc67-1feb-46b8-9433-cdbd56038c7c,completed,11000,1746,249,38:46.8,38:46.8,POINT (102.6058956 17.9686716),XJ94+CGC,ChIJI32jTGJoJDERi7WNIp-meJ0,"XJ94+CGC, Rue Du Puits, Vientiane, Laos",49:18.8,POINT (102.5951477 17.9660967),Aloha Bar,ChIJTdUZc-ppJDERM5c_YbpEfTE,"XH8W+G49, Fa Ngum Road, ວຽງຈັນ 54120, Laos",22:23.7,51:43.1,22:25.1,51:43.1,,,,,,LAK,5,49:13.7,smalltuktuk,bef6f598-867a-437a-b252-9156890a494b,1000,12000
bc847808-bc31-4169-a273-c893eb8b454d,0,qr,49:16.8,,,56000,1500,0,0,M220534120176375,1b887c58-4638-40fa-8bc0-bcb68d832b3f,completed,56000,4616,461,35:11.8,35:11.8,POINT (102.6024722 18.0341574),2JM2+XV9,ChIJT0Lncb9CJDERZJfrvRB45pk,"2JM2+XV9, ປະເທດລາວ",47:13.2,POINT (102.6277938 18.0307879),Tanmixai Secondary School,ChIJYR-ee0ldJDERqkHR7e8_QbU,"ໂຮງຮຽນ ປະຖົມສົມບູນ ຕານມີໄຊ, ວຽງຈັນ, ປະເທດລາວ",23:03.4,49:22.7,23:09.1,49:22.7,,,,,,LAK,5,18:39.1,evcar,441f559b-864a-4ef2-89ed-d95e1a2d46ce,1500,57500
1691239b-4bd0-4c26-8bf7-a9d08180d209,0,qr,57:47.8,,,30000,1000,0,0,M186714120129909,bcab4028-cfdc-49df-8c8b-0a47d0fce6b6,completed,30000,5360,765,31:22.0,31:22.0,POINT (102.6131094 17.9858375),XJP7+86Q,EjVYSlA3Kzg2USDguqfgur3guofguojgurHgupksIOC6m-C6sOC7gOC6l-C6lOC6peC6suC6pyImOiQKCg3Ha7gKFZaEKT0QCxoUChIJIXvtBoZoJDER3-7BGIaxkx8,"XJP7+86Q, ວຽງຈັນ, ປະເທດລາວ",57:34.4,POINT (102.6046722 17.9631258),ແຄມຂອງ,ChIJZ7B4kBBpJDER6G9bZv3P7x8,"Nongnieng village, xaysethaxdistrict XMW3+X88, Vientiane, ປະເທດລາວ",23:16.7,57:49.3,23:18.6,57:49.3,,,,ຜູ້ໂດຍສານຮ້ອງຂໍ,POINT (102.6133513 17.9736582),LAK,5,57:39.5,bigtuktuk,c5562911-4f4e-407f-9b14-94b1ae5fbf00,1000,31000
62065159-48e5-410c-a56b-bb4e4b9b9a35,0,qr,55:28.0,,,71000,1000,0,0,M205944120149503,a4aa2c80-98ac-4957-a0ca-6d3c2e650709,completed,71000,11201,1600,32:40.3,32:40.3,POINT (102.5623526 17.9741021),XHF6+9VW,ChIJHanCRQBpJDERtZdDxkLRUKs,"XHF6+9VW, ວຽງຈັນ, ປະເທດລາວ",54:48.9,POINT (102.46303053572774 17.979172035069446),XFH7+CGW,ChIJtRdj_eBqJDERyH7Zlh4eVvs,"XFH7+CGW, Ban Mai, ປະເທດລາວ",23:56.8,55:32.1,23:58.3,55:32.1,,,,ຜູ້ໂດຍສານຮ້ອງຂໍ,POINT (102.4568987 17.9834778),LAK,5,16:41.3,smalltuktuk,ea4c019a-17e1-4d4b-9ac9-51f556bb1012,1000,72000
63555a7a-8f9f-44df-b1d5-f4b6f1257407,0,qr,41:27.3,,,18000,1000,0,0,M269064120165669,cb577869-2da7-4b0e-8bda-05246cf578ca,completed,18000,2915,416,30:15.2,30:15.2,POINT (102.59885077892541 17.973846435546875),XHFX+HVG,ChIJkUnObmdoJDERi2FW7ziyx-k,"XHFX+HVG, ວຽງຈັນ, ປະເທດລາວ",40:33.5,POINT (102.6125225 17.9601725),ໂຮງໝໍມະໂຫສົດ,ChIJD8cde4ZoJDERMKCUMJk0Pgk,"XJ67+326 ໂຮງໝໍມະໂຫສົດ, ວຽງຈັນ, ປະເທດລາວ",24:05.7,41:31.4,24:18.2,41:31.4,,,,,,LAK,5,28:08.3,smalltuktuk,c813be24-07a0-4107-824f-a5977d98bc9f,1000,19000
6037db0b-3bcf-4dbb-a71d-e0646bc84f9e,0,qr,,,,17000,1000,0,0,M246724120119096,8a5efe93-c76b-4eb5-880b-0cf940b583cd,canceled,0,2638,376,,,POINT (102.564895 18.0176733),2H97+6Q,ChIJJSPR1HlCJDER2a8ppilhPqs,"2H97+6Q, Sikeut, ປະເທດລາວ",,POINT (102.55241112783551 18.00858595428896),Northern Bus Terminal,ChIJue8MXedpJDERVcwDDP18a_s,"Sithong Rd, Sikeut, ລາວ",24:13.9,24:40.6,24:15.9,,24:40.6,client,ຕ້ອງການທີ່ຈະປ່ຽນສະຖານທີ່,,,LAK,5,,smalltuktuk,80f601c0-9e39-417c-a9ac-cee52a089f99,1000,18000
6208bc7a-0c01-48f5-89e1-2c31bd21dcd8,0,qr,45:41.2,,,29000,1000,0,0,M485924120113813,d86f0cf3-c77f-4b58-a0f5-cc6b274c74db,completed,29000,5277,753,30:15.7,30:15.7,POINT (102.59736679494381 17.96916529311526),XH9X+R49,ChIJLd7RM15oJDERYgAj7hFZf_U,"XH9X+R49, Samsenthay Road, Vientiane, Laos",45:21.8,POINT (102.6255645 17.9432376),HHI 아파트 | HHI Apartment,ChIJu944YN1nJDERWW05trfPXf8,"WJVG+387, Vientiane, Laos",24:45.6,45:44.0,24:48.1,45:44.0,,,,,,LAK,5,29:03.0,smalltuktuk,bf9a6f3a-c84d-461b-ba46-cbf7e9705296,1000,30000
